,id,player.id,player.name,player.name.GK,possession_team.name,play_pattern.name,shot.statsbomb_xg,shot.first_time,shot.outcome.name,shot.type.name,shot.body_part.name,shot.technique.name,location.x,location.y,DistToGoal,DistToKeeper,AngleToGoal,AngleDeviation,avevelocity,DefendersInCone,InCone.GK,under_pressure,shot.end_location.x,shot.end_location.y,DominantFoot,goal,shot.body_part.name_processed
25,e14e6ac3-3efb-4420-9402-6fbeda984135,15516,Thierry Henry,Mark Schwarzer,Arsenal,From Counter,0.8797571,1,Goal,Open Play,Right Foot,Normal,115.1,37.1,5.693856338,3.634556369,59.38139459,38.52576811,15.90381768,0,1,0,120,37.6,Right Foot,1,Stronger Foot
26,606c9258-9a5d-483e-bddb-cffa8d3f4c65,40221,Gilberto Aparecido da Silva,Mark Schwarzer,Arsenal,Regular Play,0.12615536,1,Goal,Open Play,Right Foot,Volley,105.7,44.2,14.9040263,2.109502311,106.3678456,15.06172001,27.32373799,1,1,0,120,37.1,Right Foot,1,Stronger Foot
27,eb0e5d8d-9ad1-4537-8863-efa77a611459,15512,Sylvain Wiltord,Mark Schwarzer,Arsenal,From Counter,0.33687192,1,Goal,Open Play,Right Foot,Volley,112,37.5,8.381527307,2.334523506,72.64597536,25.91027077,13.47058536,0,1,0,120,43.6,Right Foot,1,Stronger Foot
28,c09e4716-5b12-4f02-a8cd-26a6736e67ef,15512,Sylvain Wiltord,Mark Schwarzer,Arsenal,From Free Kick,0.90684265,1,Goal,Open Play,Right Foot,Normal,115.4,39.7,4.609772229,6.794115101,86.268603,51.11734103,16.05012542,0,0,0,120,43.8,Right Foot,1,Stronger Foot
29,6223d921-d27e-476a-bd39-c951abfc34d0,15042,Dennis Bergkamp,Brad Friedel,Arsenal,Regular Play,0.22693571,0,Goal,Open Play,Right Foot,Normal,111.5,47.4,11.26987134,3.807886553,131.0424469,19.02604127,16.66816165,1,1,1,120,43.2,Right Foot,1,Stronger Foot
30,e4e871b0-1521-4fa8-bc69-a8cbe223b1a5,19312,Robert Pires ,Jussi Jaaskelainen,Arsenal,Regular Play,0.05061619,0,Goal,Open Play,Right Foot,Normal,99,30,23.2594067,1.44222051,64.53665494,8.226722464,25.92407027,0,1,0,120,42.5,Right Foot,1,Stronger Foot
31,98565f2c-0749-4864-8979-64dc63669c0b,15042,Dennis Bergkamp,Jussi Jaaskelainen,Arsenal,Regular Play,0.48371932,1,Goal,Open Play,Right Foot,Half Volley,112.8,43.8,8.141252975,1.216552506,117.8240964,37.28641859,10.44336978,0,1,0,120,41.7,Right Foot,1,Stronger Foot
32,626d6124-baa8-46ff-9f51-a6d4ca4cd32d,15754,Fredrik Ljungberg,Maik Taylor,Arsenal,Regular Play,0.63323927,1,Goal,Open Play,Right Foot,Normal,109.3,41.2,10.76707946,5.360037313,96.39895663,2.184664853,19.35570867,0,1,0,120,36.5,Right Foot,1,Stronger Foot
33,95851ea0-761a-4bbe-9d66-9fa9eb07d69e,15042,Dennis Bergkamp,Maik Taylor,Arsenal,From Counter,0.42512512,0,Goal,Open Play,Right Foot,Lob,104.1,44.3,16.47118696,12.8082005,105.1330831,2.594546306,11.62745763,0,1,0,120,40.2,Right Foot,1,Stronger Foot
34,4c596607-620a-4acc-ab5b-5463f700cf9d,19312,Robert Pires ,Maik Taylor,Arsenal,Regular Play,0.3149496,0,Goal,Open Play,Right Foot,Normal,112.6,35.7,8.558621384,4.103656906,59.83993916,16.81487317,7.942801382,0,1,1,120,43.7,Right Foot,1,Stronger Foot
35,fc998bc9-a12e-4ef5-a980-62fb43da03a2,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.31033337,0,Goal,Open Play,Left Foot,Normal,104.3,30.3,18.45480967,9.228217596,58.29080141,1.81029675,18.96352979,0,1,0,119.9,43.7,Right Foot,1,Weaker Foot
36,720494ad-9a1d-49e3-9283-f5a84fa9f3b1,19312,Robert Pires ,Jerzy Dudek,Arsenal,From Goal Kick,0.17595726,1,Goal,Open Play,Left Foot,Half Volley,112.7,31.6,11.12879149,3.969886648,40.99219546,0.077812238,8.077649512,0,1,0,120,39.3,Right Foot,1,Weaker Foot
37,bcdf8a07-d4a1-4b87-8736-fdf316e5bff5,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.23815484,0,Goal,Open Play,Right Foot,Normal,112.1,30,12.7440182,3.001666204,38.30873557,8.327096199,51.42768835,0,1,0,120,42.2,Right Foot,1,Stronger Foot
38,a4271b4f-afe1-4719-928b-a3ffc31fef16,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.29256076,1,Goal,Open Play,Other,Normal,112.9,42.7,7.596051606,6.008327554,110.8208929,2.38594403,6.287125147,0,1,0,120,37.8,Right Foot,1,Other
39,019d9224-c746-49d0-8878-e01d5275866a,19312,Robert Pires ,Paul Robinson,Arsenal,From Free Kick,0.22699352,1,Goal,Open Play,Right Foot,Normal,100.9,29.9,21.60601768,6.983552105,62.13030153,1.264593724,26.41669979,0,1,0,120,43.8,Right Foot,1,Stronger Foot
40,3a22f5d3-21ed-47ab-b617-7799a025e15a,15516,Thierry Henry,Paul Robinson,Arsenal,From Throw In,0.4597988,0,Goal,Open Play,Left Foot,Normal,109,45.5,12.29837388,7.26704892,116.5650512,7.781046223,12.64912658,0,1,1,120,42.4,Right Foot,1,Weaker Foot
41,e75235a3-0d42-416f-9e8f-232d65ecb927,15516,Thierry Henry,Paul Robinson,Arsenal,From Counter,0.2958964,0,Goal,Open Play,Right Foot,Normal,102.5,30.4,19.96021042,9.124143795,61.25208571,1.340338853,16.98859309,0,1,0,120,42.7,Right Foot,1,Stronger Foot
42,1097cf15-94c6-4ef2-92c0-46973b26cc80,15516,Thierry Henry,Paul Robinson,Arsenal,Regular Play,0.35838363,0,Goal,Open Play,Right Foot,Normal,111.3,33.9,10.62544117,6.044005295,54.96380419,3.919712028,11.450612,0,1,0,120,41.7,Right Foot,1,Stronger Foot
43,f45da691-730c-4e4c-8fdd-36bf7ca02ede,15512,Sylvain Wiltord,David Seaman,Arsenal,From Throw In,0.34743246,1,Goal,Open Play,Left Foot,Normal,113.6,35.3,7.940403012,5.12249939,53.70737027,2.367178526,12.70582639,0,1,0,120,41.2,Right Foot,1,Weaker Foot
44,c974ee3e-8941-4178-8747-0073e2cec474,15754,Fredrik Ljungberg,David Seaman,Arsenal,From Keeper,0.46520737,1,Goal,Open Play,Right Foot,Normal,108.1,37.2,12.22497444,11.92182872,76.75948008,5.346406746,22.50618362,1,1,0,120,40.4,Right Foot,1,Stronger Foot
45,60d05afe-6b38-4f8b-812c-3168458270c6,15516,Thierry Henry,Brad Friedel,Arsenal,From Free Kick,0.054794405,0,Goal,Free Kick,Right Foot,Normal,91.8,32.4,29.20616373,1.984943324,74.91694018,64.1686766,25.91317662,5,1,0,120,37.5,Right Foot,1,Stronger Foot
46,f04c425b-c83a-4c0f-9398-d8bed3a6dbda,19312,Robert Pires ,Brad Friedel,Arsenal,Regular Play,0.3669983,1,Goal,Open Play,Right Foot,Half Volley,112.3,37.4,8.127115109,2.202271555,71.34211153,69.18542863,15.43483503,1,2,0,120,38.4,Right Foot,1,Stronger Foot
47,41146265-569e-49e7-b555-b7ccc0ce400c,19312,Robert Pires ,Richard Wright,Arsenal,From Goal Kick,0.47650558,1,Goal,Open Play,Right Foot,Normal,114.4,43.6,6.657326791,2.080865205,122.7352263,67.95281924,7.009313714,1,1,1,120,42.3,Right Foot,1,Stronger Foot
48,1159553a-2a93-4659-b7a7-7b5eb61682d1,15516,Thierry Henry,Michael Oakes,Arsenal,Regular Play,0.39980355,1,Goal,Open Play,Right Foot,Normal,107.6,36.3,12.94024729,8.407734534,73.38557551,10.2553886,18.02593439,1,1,0,120,38.3,Right Foot,1,Stronger Foot
49,34c37f82-f3e6-4360-b8c2-2ffd94d2e9ec,15516,Thierry Henry,Michael Oakes,Arsenal,From Counter,0.1411635,0,Goal,Open Play,Left Foot,Normal,108.7,26.9,17.30028901,3.178049716,40.78090465,16.63536269,22.18512403,0,1,0,120,43.3,Right Foot,1,Weaker Foot
50,fc9c2301-e282-4c64-aca6-4f255364a6fa,15516,Thierry Henry,Dean Kiely,Arsenal,From Free Kick,0.07138596,0,Goal,Free Kick,Right Foot,Normal,97.5,30.9,24.2705583,1.931320792,67.97940344,90.77009105,28.72738402,8,2,0,120,43.4,Right Foot,1,Stronger Foot
51,4f3a8b4b-d339-4f8a-9018-3b8f409473f5,15516,Thierry Henry,Shay Given,Arsenal,From Throw In,0.39777723,1,Goal,Open Play,Left Foot,Half Volley,117.8,35.2,5.280151513,0.921954446,24.62356479,142.8476275,7.499384957,0,1,0,120,39.5,Right Foot,1,Weaker Foot
52,fa9e6a21-4769-4dbe-9344-adc4cf872e60,40221,Gilberto Aparecido da Silva,Shay Given,Arsenal,From Free Kick,0.21590783,0,Goal,Open Play,Head,Normal,114.3,40.4,5.714017851,1.252996409,94.0141757,57.37536464,6.560582144,1,1,0,120,40.6,Right Foot,1,Head
53,96f75ebe-6709-4e23-8fac-a5ba191a0f9e,19312,Robert Pires ,Dean Kiely,Arsenal,From Throw In,0.6542711,1,Goal,Open Play,Right Foot,Normal,115.3,37.5,5.323532662,1.280624847,61.99082329,66.66898496,10.11762567,0,1,0,120,37.4,Right Foot,1,Stronger Foot
54,9b7117c6-3b53-4362-9c7f-30e946087534,15516,Thierry Henry,Dean Kiely,Arsenal,Regular Play,0.28175247,0,Goal,Open Play,Left Foot,Normal,113.4,38.6,6.746851117,2.6,78.02386756,55.40400261,7.411702522,2,2,1,120,41.9,Right Foot,1,Weaker Foot
