# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = corrosion_model_model
# start_datetime = 2023-01-27 10:22:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/ddifrancesco/Library/CloudStorage/OneDrive-TheAlanTuringInstitute/Desktop/AllYourBayes/posts/Bayes@Lund/tmp/corrosion_model_data_3.json
# init = 2 (Default)
# random
#   seed = 4192839640 (Default)
# output
#   file = /Users/ddifrancesco/Library/CloudStorage/OneDrive-TheAlanTuringInstitute/Desktop/AllYourBayes/posts/Bayes@Lund/tmp/corrosion_model_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_beta,sigma_beta,depth_true_i1.1,depth_true_i1.2,depth_true_i1.3,depth_true_i1.4,depth_true_i1.5,depth_true_i1.6,depth_true_i1.7,depth_true_i1.8,depth_true_i1.9,depth_true_i1.10,delta_depth.1,delta_depth.2,delta_depth.3,delta_depth.4,delta_depth.5,delta_depth.6,delta_depth.7,delta_depth.8,delta_depth.9,delta_depth.10,depth_true_i2.1,depth_true_i2.2,depth_true_i2.3,depth_true_i2.4,depth_true_i2.5,depth_true_i2.6,depth_true_i2.7,depth_true_i2.8,depth_true_i2.9,depth_true_i2.10,growth.1,growth.2,growth.3,growth.4,growth.5,growth.6,growth.7,growth.8,growth.9,growth.10,CGR_pp
2.82198,0.994797,0.195048,5,31,0,1.80919,-0.177799,0.30242,4.13708,2.69074,11.2583,5.81971,19.6993,3.10415,0.522414,7.55845,6.45216,7.9612,2.07207,4.63241,4.20973,5.14204,2.5146,2.23184,2.3301,3.04254,1.58714,2.94368,6.20914,7.32315,15.468,10.9618,22.2139,5.33599,2.85252,10.601,8.0393,10.9049,0.690689,1.54414,1.40324,1.71401,0.838201,0.743947,0.776701,1.01418,0.529047,0.981227,1.19867
9.29684,0.928974,0.195048,4,15,0,4.74323,0.0704931,0.505809,4.48329,3.70911,10.4847,6.0956,18.9488,1.69051,0.99825,8.21657,6.02932,8.45216,1.69543,3.67159,5.08729,1.39494,3.59517,3.71664,1.84941,2.44961,1.68153,2.46664,6.17871,7.3807,15.572,7.49054,22.5439,5.40715,2.84766,10.6662,7.71085,10.9188,0.565142,1.22386,1.69576,0.464981,1.19839,1.23888,0.61647,0.816536,0.56051,0.822214,0.718171
9.80791,0.851557,0.195048,5,31,0,4.48149,0.0283108,0.382251,3.84402,3.46032,11.3509,6.13735,19.374,1.88676,0.545192,8.83072,6.49783,6.83281,2.39659,3.93863,3.74529,7.39696,2.64591,3.46243,2.12728,1.91303,1.34076,3.58276,6.24061,7.39895,15.0962,13.5343,22.0199,5.34919,2.67248,10.7438,7.83859,10.4156,0.798864,1.31288,1.24843,2.46565,0.881969,1.15414,0.709095,0.637676,0.44692,1.19425,0.917959
6.01967,0.868194,0.195048,4,15,0,2.72223,0.0502611,0.553423,4.07076,3.17624,12.0241,6.26698,19.8165,1.50336,0.542364,8.41892,6.6511,6.99789,1.89553,4.77128,3.82895,5.46065,2.48472,3.86811,2.37962,2.4878,1.10683,3.46206,5.9663,7.94753,15.853,11.7276,22.3012,5.37147,2.92199,10.9067,7.75793,10.46,0.631845,1.59043,1.27632,1.82022,0.828242,1.28937,0.793208,0.829266,0.368942,1.15402,0.764986
6.82091,0.946701,0.195048,5,31,0,9.40012,-0.186874,0.383245,3.15646,4.12966,10.6913,6.13128,18.1933,1.99975,1.29299,8.30454,6.1081,8.40113,3.10851,3.1795,4.67932,1.8571,3.77244,3.81881,1.72527,2.48469,1.85292,2.38239,6.26496,7.30916,15.3706,7.98838,21.9657,5.81856,3.01827,10.7892,7.96102,10.7835,1.03617,1.05983,1.55977,0.619032,1.25748,1.27294,0.575091,0.828229,0.61764,0.79413,1.11264
-1.3424,0.894976,0.195048,4,15,0,7.11933,-0.0487798,0.341172,2.69903,4.13226,11.5483,5.87682,18.2012,1.53,1.2606,8.36299,6.37915,8.38063,3.32476,3.54648,3.77292,1.70927,4.55227,3.20171,1.59065,2.46083,1.42924,1.82989,6.02379,7.67874,15.3213,7.58609,22.7535,4.7317,2.85125,10.8238,7.80839,10.2105,1.10825,1.18216,1.25764,0.569757,1.51742,1.06724,0.530217,0.820276,0.476412,0.609963,1.02919
2.4161,0.952706,0.195048,4,15,0,13.7402,-0.348482,0.417626,3.00482,3.63263,11.3602,6.75409,18.3651,1.62236,1.43559,8.80605,6.54394,8.09857,3.27801,3.76142,3.96888,1.93283,3.41803,4.35043,1.53684,2.18551,1.21526,2.30392,6.28282,7.39405,15.3291,8.68692,21.7832,5.9728,2.97243,10.9916,7.7592,10.4025,1.09267,1.25381,1.32296,0.644278,1.13934,1.45014,0.51228,0.728502,0.405088,0.767973,0.425828
3.74912,0.963282,0.195048,5,31,0,7.97859,0.193698,0.395975,4.71752,3.65409,10.8439,5.64798,19.59,2.87609,0.379752,8.08184,5.70662,6.68941,1.42444,3.60185,4.78733,4.6444,2.49141,2.92816,2.36829,2.43982,2.26284,3.91927,6.14196,7.25594,15.6312,10.2924,22.0814,5.80424,2.74804,10.5217,7.96946,10.6087,0.474814,1.20062,1.59578,1.54813,0.830472,0.976052,0.789429,0.813274,0.754281,1.30642,0.941372
2.37723,0.923349,0.195048,5,31,0,8.0703,-0.318999,0.36237,3.21421,3.56527,11.4741,6.43951,18.4699,1.09254,1.3048,8.97493,6.19978,8.58509,2.54896,3.65148,3.90988,2.02118,3.83327,4.63288,1.63003,1.83708,1.21265,2.12574,5.76316,7.21675,15.384,8.46068,22.3031,5.72542,2.93483,10.812,7.41243,10.7108,0.849652,1.21716,1.30329,0.673725,1.27776,1.54429,0.543344,0.612359,0.404216,0.708581,0.427548
3.97352,0.941849,0.195048,5,31,0,5.44767,-0.2095,0.407816,4.76266,3.67771,10.8706,6.03913,19.9587,2.81954,0.891196,8.61238,6.11407,6.63346,1.23797,3.45796,4.62646,3.23047,1.90579,2.62143,2.26377,2.3493,2.19989,4.09998,6.00063,7.13567,15.4971,9.2696,21.8645,5.44097,3.15497,10.9617,8.31396,10.7334,0.412656,1.15265,1.54215,1.07682,0.635264,0.87381,0.754592,0.7831,0.733296,1.36666,0.880738
6.26523,0.972303,0.195048,5,31,0,6.33153,-0.106327,0.349966,3.20676,3.59674,11.678,5.68875,18.9137,1.34862,1.57551,8.71882,6.51202,8.01153,2.99197,3.99238,3.34731,4.09321,3.57079,4.05913,1.33177,2.11643,1.89453,2.39117,6.19873,7.58912,15.0253,9.78196,22.4845,5.40775,2.90728,10.8353,8.40655,10.4027,0.997325,1.33079,1.11577,1.3644,1.19026,1.35304,0.443923,0.705477,0.631509,0.797057,1.46967
10.7554,0.705916,0.195048,5,31,0,2.96485,-0.127243,0.450078,3.55966,4.05068,11.5138,6.04811,19.7167,1.4435,0.919741,8.16064,6.39795,7.80584,2.60391,3.43369,3.49413,2.35061,2.66217,3.94388,1.76808,2.34737,1.39809,2.41876,6.16356,7.48437,15.0079,8.39872,22.3789,5.38738,2.68782,10.508,7.79604,10.2246,0.867968,1.14456,1.16471,0.783538,0.887391,1.31463,0.589361,0.782456,0.46603,0.806254,0.739449
13.0244,0.994333,0.195048,5,31,0,-5.14864,-0.000602839,0.283165,4.04657,4.04187,10.9076,6.16687,18.7285,2.08471,0.363954,8.60442,5.13856,7.14111,2.04723,3.58211,4.59329,2.25837,3.3239,3.39885,2.46283,2.61256,2.55145,3.6817,6.09379,7.62398,15.5009,8.42524,22.0524,5.48356,2.82679,11.217,7.69002,10.8228,0.682409,1.19404,1.5311,0.752789,1.10797,1.13295,0.820944,0.870853,0.850484,1.22723,1.47137
8.8567,0.892494,0.195048,5,31,0,-3.12227,-0.159581,0.28137,3.92029,3.47171,11.663,6.35269,19.6887,1.23936,0.475073,8.94328,6.16199,8.06773,2.28264,4.17631,3.76175,1.75191,2.8167,4.32541,2.44754,1.52606,1.90695,2.27057,6.20292,7.64802,15.4247,8.1046,22.5054,5.56477,2.92261,10.4693,8.06894,10.3383,0.760879,1.3921,1.25392,0.583969,0.9389,1.4418,0.815846,0.508686,0.63565,0.756856,0.687215
12.2272,0.995513,0.195048,5,31,0,2.40465,0.0242861,0.283006,4.07394,4.18775,10.8151,6.05251,18.8958,2.33854,1.32782,8.00672,5.98417,6.75542,2.23477,3.42372,4.68738,3.27358,3.69645,2.78539,1.67343,2.79833,2.09493,3.86136,6.30871,7.61147,15.5025,9.32609,22.5922,5.12394,3.00125,10.805,8.07909,10.6168,0.744924,1.14124,1.56246,1.09119,1.23215,0.928465,0.55781,0.932776,0.698309,1.28712,0.865775
12.3922,0.598901,0.195048,5,31,0,1.53316,-0.107192,0.291272,4.14863,3.81481,11.9381,6.37723,19.7052,1.17002,0.586372,8.41317,5.8902,8.09568,2.13818,3.80018,3.28639,3.03688,2.58893,4.33292,2.11184,2.07425,2.18862,2.43185,6.28681,7.61499,15.2245,9.41411,22.2941,5.50294,2.69821,10.4874,8.07882,10.5275,0.712725,1.26673,1.09546,1.01229,0.862976,1.44431,0.703947,0.691417,0.729539,0.810618,0.791341
14.6516,0.907227,0.195048,5,31,0,-4.20749,-0.0590825,0.289254,3.73345,4.65943,11.1371,6.40204,18.7316,1.54752,0.707456,9.02612,5.92837,7.10208,2.43337,2.89009,4.22214,3.215,3.36868,3.8155,2.10589,2.0572,1.87237,3.6451,6.16682,7.54952,15.3592,9.61704,22.1003,5.36302,2.81334,11.0833,7.80073,10.7472,0.811123,0.963362,1.40738,1.07167,1.12289,1.27183,0.701962,0.685733,0.624122,1.21503,1.41609
15.436,0.951152,0.195048,5,31,0,-9.0292,-0.111077,0.176015,3.97975,3.54849,11.9181,5.84872,19.6745,2.35465,0.670254,7.79624,5.67139,7.63482,2.32858,3.93233,3.52024,2.89895,2.60671,2.93441,2.22618,2.66902,2.31433,2.9314,6.30833,7.48082,15.4383,8.74767,22.2812,5.28907,2.89643,10.4653,7.98572,10.5662,0.776193,1.31078,1.17341,0.966317,0.868903,0.978138,0.742059,0.889675,0.771444,0.977135,0.798585
14.8009,0.744612,0.195048,3,7,0,-2.81327,-0.0695113,0.136406,3.77398,4.08738,11.7763,5.9467,19.4375,2.26445,1.02327,7.9316,5.58137,8.08137,2.50131,3.37928,3.17377,2.9428,2.72753,2.84306,2.17927,3.24557,2.33023,2.66605,6.27529,7.46666,14.95,8.8895,22.165,5.1075,3.20254,11.1772,7.9116,10.7474,0.83377,1.12643,1.05792,0.980934,0.909175,0.947686,0.726423,1.08186,0.776742,0.888682,0.830684
11.9929,0.604575,0.195048,5,31,0,-0.593468,-0.110805,0.328039,3.76529,3.72031,10.9121,6.46049,19.3595,1.4708,0.521405,8.40738,5.28722,7.15251,2.21193,3.98564,4.24824,2.77071,2.75951,4.07939,2.57352,2.41429,2.80586,3.59724,5.97722,7.70595,15.1603,9.23121,22.119,5.55019,3.09493,10.8217,8.09308,10.7497,0.737309,1.32855,1.41608,0.923571,0.919837,1.3598,0.857841,0.804763,0.935286,1.19908,0.929758
10.4078,0.841997,0.195048,5,31,0,-1.99601,-0.135039,0.184962,3.65462,4.37995,11.7,5.52412,18.6554,2.092,0.455012,8.49659,6.28442,7.77848,2.39312,3.24791,3.19284,3.56891,3.45369,3.34332,2.65592,2.44796,2.13582,2.9548,6.04774,7.62786,14.8928,9.09303,22.1091,5.43533,3.11093,10.9445,8.42024,10.7333,0.797707,1.08264,1.06428,1.18964,1.15123,1.11444,0.885307,0.815987,0.711941,0.984935,1.17812
6.31235,0.914035,0.195048,4,31,0,0.602742,-0.0570153,0.368255,3.72748,4.51725,11.4082,6.41738,19.0652,2.57475,1.12875,8.37945,5.77679,8.13149,2.24766,3.12173,3.31734,1.55265,3.3177,2.74484,1.92632,2.5974,2.44318,2.88754,5.97514,7.63898,14.7256,7.97003,22.3829,5.31959,3.05507,10.9768,8.21997,11.019,0.74922,1.04058,1.10578,0.51755,1.1059,0.914947,0.642107,0.865801,0.814392,0.962512,1.76869
4.19436,0.950539,0.195048,5,31,0,2.78625,0.212553,0.475879,4.29644,3.10336,11.5749,5.80119,19.1968,0.993717,0.468536,8.49103,6.01381,7.42971,2.13666,4.38677,4.42373,4.96021,2.93892,4.58694,2.42822,2.24044,1.24504,3.05141,6.4331,7.49013,15.9986,10.7614,22.1357,5.58066,2.89676,10.7315,7.25885,10.4811,0.71222,1.46226,1.47458,1.6534,0.97964,1.52898,0.809407,0.746813,0.415014,1.01714,1.24003
3.25836,0.929649,0.195048,4,31,0,5.12515,-0.069081,0.334473,3.78783,3.82504,10.9857,5.87011,18.7006,1.26867,1.5193,8.08852,6.02705,7.4919,2.7439,3.81123,5.24169,2.58423,3.45774,4.36305,1.42329,2.63419,1.30848,2.9676,6.53173,7.63628,16.2274,8.45434,22.1583,5.63172,2.94258,10.7227,7.33553,10.4595,0.914634,1.27041,1.74723,0.86141,1.15258,1.45435,0.474429,0.878064,0.436159,0.989201,0.650459
4.43331,0.858822,0.195048,5,31,0,5.40452,0.00851873,0.457148,4.18694,3.80398,12.0315,6.45887,18.4992,1.9906,0.931111,8.45564,6.05022,7.84794,2.02838,3.90808,4.1035,4.07203,3.70391,3.58797,2.24438,2.79139,2.21781,2.56901,6.21532,7.71206,16.135,10.5309,22.2031,5.57857,3.17549,11.247,8.26803,10.4169,0.676126,1.30269,1.36783,1.35734,1.23464,1.19599,0.748126,0.930465,0.739271,0.856337,1.03515
8.57859,1,0.195048,3,15,0,5.52999,-0.109758,0.271866,4.16071,3.94783,10.8186,6.27861,18.8394,1.78312,0.709246,8.37802,5.95026,7.58061,1.49365,3.48901,3.89742,3.03356,3.41791,3.56844,1.76941,2.23279,1.75545,2.87686,5.65436,7.43685,14.716,9.31217,22.2573,5.35156,2.47866,10.6108,7.7057,10.4575,0.497884,1.163,1.29914,1.01119,1.1393,1.18948,0.589804,0.744263,0.585149,0.958954,0.532658
13.095,0.99645,0.195048,5,31,0,-2.79982,-0.118895,0.341299,4.75065,4.35702,11.0883,6.23875,19.184,1.76824,1.13939,8.0577,6.17557,7.70524,1.57654,3.26722,4.65361,2.5677,3.1079,3.59992,1.90968,2.54632,1.86067,3.09316,6.32719,7.62423,15.7419,8.80645,22.2919,5.36816,3.04907,10.604,8.03624,10.7984,0.525513,1.08907,1.5512,0.855899,1.03597,1.19997,0.636559,0.848774,0.620224,1.03105,0.526425
8.1941,0.907103,0.195048,5,31,0,-1.96636,-0.232666,0.492634,4.06247,3.71121,10.3974,6.4097,19.6923,1.32549,1.09032,8.59097,6.06966,6.71608,2.13651,4.01674,5.40318,2.36594,2.55885,4.09801,1.89788,1.72437,1.8039,4.05379,6.19898,7.72794,15.8006,8.77565,22.2511,5.42351,2.9882,10.3153,7.87357,10.7699,0.712169,1.33891,1.80106,0.788648,0.852952,1.366,0.632626,0.574789,0.601301,1.35126,1.06093
6.09329,0.946958,0.195048,5,31,0,4.92292,0.109359,0.517039,4.06245,3.60109,11.4565,6.07801,19.5607,1.67229,1.94369,8.91238,5.32954,7.91476,2.14484,3.94376,3.98624,5.0469,2.77236,3.85436,0.679159,1.8202,2.52599,2.79294,6.20729,7.54485,15.4427,11.1249,22.3331,5.52665,2.62285,10.7326,7.85553,10.7077,0.714945,1.31459,1.32875,1.6823,0.924122,1.28479,0.226386,0.606734,0.841995,0.93098,0.72153
7.65079,0.957082,0.195048,5,31,0,1.21174,0.123221,0.557805,4.08079,3.37674,11.7599,6.0457,19.6862,1.49068,1.7407,8.91395,5.74176,7.40693,2.09686,4.19408,3.63321,4.96356,2.31559,3.61257,0.946054,1.75823,2.22701,3.17145,6.17765,7.57082,15.3931,11.0093,22.0017,5.10324,2.68675,10.6722,7.96877,10.5784,0.698953,1.39803,1.21107,1.65452,0.771862,1.20419,0.315351,0.586076,0.742336,1.05715,0.74946
2.19464,0.650917,0.195048,5,31,0,14.8221,0.0432906,0.621738,4.18707,3.50355,12.0689,5.99043,18.5591,2.05861,0.792972,7.86407,6.69485,7.67845,2.09459,3.76161,3.15122,1.46448,4.01893,2.92663,1.89044,2.36889,0.822935,3.09246,6.28166,7.26516,15.2201,7.45491,22.578,4.98524,2.68341,10.233,7.51778,10.7709,0.698196,1.25387,1.05041,0.488162,1.33964,0.975544,0.630147,0.789628,0.274312,1.03082,1.92622
-4.38791,0.992707,0.195048,4,15,0,11.7784,0.362295,0.7836,3.79427,2.93135,11.759,5.61194,18.662,2.8897,0.865207,8.10084,6.72678,6.84216,2.8103,4.33821,3.44253,1.22578,3.9147,2.2148,1.71933,2.11755,1.25631,4.02768,6.60457,7.26956,15.2015,6.83772,22.5767,5.1045,2.58453,10.2184,7.98308,10.8698,0.936765,1.44607,1.14751,0.408593,1.3049,0.738265,0.573109,0.70585,0.418769,1.34256,2.83801
1.42718,0.99899,0.195048,5,31,0,12.4233,0.0154556,0.720567,4.59901,4.42558,10.5808,6.58145,20.0549,1.07608,1.04575,9.32469,5.64011,7.90559,1.53103,2.6218,4.73834,4.27206,2.5064,4.42662,1.93481,1.70758,1.86659,2.86979,6.13004,7.04738,15.3192,10.8535,22.5613,5.5027,2.98056,11.0323,7.5067,10.7754,0.510344,0.873933,1.57945,1.42402,0.835465,1.47554,0.644938,0.569194,0.622198,0.956597,1.21378
5.66317,0.901253,0.195048,5,31,0,9.70496,-0.0671195,0.466544,4.59449,3.29148,11.2041,5.51264,20.2107,1.42883,1.07985,8.98807,6.40563,7.11755,1.70336,4.13187,4.16147,4.85453,2.41375,4.09863,1.80563,2.28878,1.05784,3.35593,6.29786,7.42336,15.3656,10.3672,22.6244,5.52746,2.88548,11.2768,7.46347,10.4735,0.567788,1.37729,1.38716,1.61818,0.804583,1.36621,0.601878,0.762926,0.352613,1.11864,0.5428
8.11984,0.974075,0.195048,5,31,0,6.42148,0.0121769,0.171158,4.03325,4.55502,11.1871,5.32443,18.9979,2.15386,1.13109,8.06296,6.07347,8.06205,2.30537,3.15338,4.22769,3.90387,2.9756,3.57519,2.02851,2.93382,2.28122,2.92942,6.33862,7.7084,15.4147,9.2283,21.9735,5.72905,3.1596,10.9968,8.35469,10.9915,0.768458,1.05113,1.40923,1.30129,0.991867,1.19173,0.67617,0.977938,0.760407,0.976473,1.16666
9.5523,1,0.195048,4,15,0,-1.44045,-0.13801,0.318611,4.36732,3.83423,11.085,5.28255,19.7095,1.71367,0.53806,7.89945,5.68387,7.4868,1.86769,3.26194,4.31397,2.38688,2.73574,3.32012,2.37569,2.97518,1.85173,2.72695,6.23501,7.09617,15.399,7.66943,22.4452,5.03379,2.91375,10.8746,7.53559,10.2138,0.622565,1.08731,1.43799,0.795627,0.911914,1.10671,0.791895,0.991727,0.617242,0.908983,0.918661
8.29409,0.940691,0.195048,5,31,0,2.99043,-0.222579,0.49324,3.25222,3.46895,11.5248,6.24035,18.6412,1.76512,1.15899,8.92658,6.14977,7.36254,2.95574,3.79167,3.82634,0.917315,3.3497,3.2804,1.86625,1.94729,1.98569,3.30343,6.20797,7.26062,15.3512,7.15767,21.9909,5.04551,3.02524,10.8739,8.13546,10.666,0.985247,1.26389,1.27545,0.305772,1.11657,1.09347,0.622082,0.649098,0.661896,1.10114,0.551701
8.26277,0.927967,0.195048,5,31,0,2.5757,-0.0258315,0.519381,3.11512,3.26032,11.364,6.01861,19.507,2.10734,1.5889,8.52052,5.90179,7.88852,3.18195,4.58662,4.06858,3.29031,2.58461,3.57229,1.58438,2.37302,2.07766,2.99876,6.29706,7.84694,15.4326,9.30892,22.0917,5.67963,3.17328,10.8935,7.97945,10.8873,1.06065,1.52887,1.35619,1.09677,0.861538,1.19076,0.528126,0.791008,0.692554,0.999585,0.643187
8.65707,1,0.195048,5,31,0,-0.942392,-0.0984453,0.338506,3.80042,4.4601,11.5038,6.05621,18.4622,1.83425,0.0541699,9.08161,5.98609,7.55644,2.19439,2.7695,3.70954,3.04501,3.98845,3.19056,2.65286,1.74049,1.99346,3.19901,5.99481,7.2296,15.2133,9.10122,22.4506,5.02481,2.70703,10.8221,7.97955,10.7554,0.731464,0.923166,1.23651,1.015,1.32948,1.06352,0.884288,0.580165,0.664487,1.06634,0.694853
11.8703,0.806014,0.195048,5,31,0,1.98367,-0.0558435,0.17886,3.79118,3.74177,11.5283,6.13143,19.6497,2.1919,0.696525,7.87586,5.70663,7.65356,2.45469,3.74311,3.76098,2.41476,2.23594,3.20136,1.78278,3.05495,2.32543,2.60384,6.24588,7.48488,15.2893,8.5462,21.8856,5.39325,2.47931,10.9308,8.03206,10.2574,0.818231,1.2477,1.25366,0.804922,0.745312,1.06712,0.594262,1.01832,0.775144,0.867946,0.982622
13.4317,0.96258,0.195048,4,31,0,-1.62461,0.0317019,0.261451,3.59815,3.79287,11.4419,6.59725,19.4461,2.24937,1.0921,7.9833,5.52455,7.59221,2.68223,3.75427,4.0888,4.57626,3.04126,3.0686,2.11548,2.68665,2.34908,2.86896,6.28037,7.54714,15.5307,11.1735,22.4873,5.31797,3.20758,10.67,7.87363,10.4612,0.894075,1.25142,1.36293,1.52542,1.01375,1.02287,0.70516,0.895551,0.783025,0.956321,1.0527
11.4708,0.948291,0.195048,4,31,0,-3.01608,-0.0930748,0.329168,3.96046,3.09233,10.9321,6.48654,19.1213,1.44944,0.331346,8.91353,5.63674,7.86585,2.45517,4.50624,4.56704,2.30459,3.06777,3.84497,2.77971,2.22678,2.28885,2.51559,6.41563,7.59857,15.4991,8.79113,22.1891,5.29442,3.11105,11.1403,7.92558,10.3814,0.81839,1.50208,1.52235,0.768196,1.02259,1.28166,0.926569,0.742258,0.762949,0.838531,0.807561
